"Date","Price","Open","High","Low","Vol.","Change %"
"11/03/2024","1,504.10","1,493.00","1,519.00","1,488.55","2.18M","1.41%"
"07/03/2024","1,483.15","1,485.25","1,490.45","1,475.50","1.57M","-0.14%"
"06/03/2024","1,485.25","1,476.00","1,489.90","1,448.15","1.16M","0.80%"
"05/03/2024","1,473.45","1,465.15","1,479.70","1,452.80","1.31M","0.13%"
"04/03/2024","1,471.50","1,483.00","1,495.30","1,469.75","1.15M","-0.78%"
"02/03/2024","1,483.00","1,488.65","1,492.00","1,475.20","80.91K","0.82%"
"01/03/2024","1,470.90","1,494.00","1,494.00","1,460.00","1.98M","-0.64%"
"29/02/2024","1,480.35","1,475.95","1,490.00","1,451.40","4.92M","0.23%"
"28/02/2024","1,477.00","1,491.45","1,493.95","1,470.00","1.08M","-0.70%"
"27/02/2024","1,487.45","1,473.45","1,491.00","1,469.70","1.23M","1.20%"
"26/02/2024","1,469.85","1,473.50","1,481.20","1,461.55","898.29K","0.24%"
"23/02/2024","1,466.40","1,456.15","1,482.35","1,449.75","1.31M","0.90%"
"22/02/2024","1,453.30","1,455.55","1,456.00","1,420.55","1.58M","0.41%"
"21/02/2024","1,447.30","1,452.00","1,462.50","1,433.45","1.07M","-0.30%"
"20/02/2024","1,451.65","1,475.00","1,479.00","1,436.00","1.55M","-1.27%"
"19/02/2024","1,470.35","1,444.95","1,473.60","1,438.95","888.91K","2.06%"
"16/02/2024","1,440.70","1,430.00","1,449.00","1,425.90","857.30K","1.29%"
"15/02/2024","1,422.35","1,425.35","1,437.95","1,412.00","1.40M","-0.21%"
"14/02/2024","1,425.35","1,454.80","1,454.80","1,410.45","1.11M","-2.22%"
"13/02/2024","1,457.75","1,439.00","1,463.55","1,430.00","981.54K","1.60%"
"12/02/2024","1,434.75","1,440.00","1,452.75","1,425.00","453.46K","-0.35%"
"09/02/2024","1,439.75","1,428.10","1,447.55","1,417.05","1.22M","1.38%"
"08/02/2024","1,420.20","1,448.00","1,457.70","1,417.65","1.45M","-1.29%"
"07/02/2024","1,438.75","1,436.00","1,444.50","1,420.85","890.30K","0.93%"
"06/02/2024","1,425.45","1,444.85","1,445.90","1,412.55","979.75K","-0.59%"
"05/02/2024","1,433.90","1,400.65","1,447.00","1,394.30","2.37M","2.96%"
"02/02/2024","1,392.65","1,387.00","1,404.70","1,385.00","1.16M","0.36%"
"01/02/2024","1,387.65","1,359.70","1,394.85","1,352.05","2.78M","2.71%"
"31/01/2024","1,351.00","1,317.10","1,352.90","1,312.00","1.72M","2.57%"
"30/01/2024","1,317.10","1,345.00","1,352.00","1,314.15","1.91M","-1.48%"
"29/01/2024","1,336.85","1,365.00","1,365.00","1,325.30","2.48M","-2.39%"
"25/01/2024","1,369.65","1,413.35","1,413.45","1,353.50","1.80M","-3.37%"
"24/01/2024","1,417.35","1,409.00","1,423.05","1,394.85","1.81M","0.59%"
"23/01/2024","1,409.00","1,385.00","1,425.00","1,368.70","7.56M","7.05%"
"20/01/2024","1,316.25","1,335.65","1,337.95","1,307.05","353.70K","-0.88%"
"19/01/2024","1,327.95","1,330.95","1,330.95","1,316.60","1.14M","0.38%"
"18/01/2024","1,322.95","1,285.05","1,327.20","1,267.90","1.72M","2.24%"
"17/01/2024","1,294.00","1,299.35","1,312.90","1,282.10","2.07M","-0.64%"
"16/01/2024","1,302.35","1,313.15","1,314.40","1,298.25","1.03M","-0.82%"
"15/01/2024","1,313.15","1,316.00","1,327.75","1,306.60","762.04K","0.39%"
"12/01/2024","1,308.00","1,324.20","1,325.65","1,300.40","2.05M","-1.33%"
"11/01/2024","1,325.65","1,339.85","1,340.00","1,323.05","1.10M","-0.27%"
"10/01/2024","1,329.20","1,296.00","1,331.50","1,294.30","3.63M","3.09%"
"09/01/2024","1,289.35","1,284.00","1,295.00","1,273.40","1.13M","1.38%"
"08/01/2024","1,271.75","1,296.65","1,297.00","1,266.20","740.85K","-1.18%"
"05/01/2024","1,286.90","1,300.00","1,301.55","1,276.15","1.01M","-0.75%"
"04/01/2024","1,296.65","1,304.00","1,308.00","1,286.65","1.25M","-0.27%"
"03/01/2024","1,300.15","1,291.00","1,307.00","1,274.05","2.36M","1.45%"
"02/01/2024","1,281.55","1,255.10","1,285.00","1,252.10","2.59M","2.44%"
"01/01/2024","1,251.00","1,252.45","1,256.80","1,246.70","343.58K","0.38%"
"29/12/2023","1,246.30","1,264.00","1,267.60","1,242.05","1.79M","-1.15%"
"28/12/2023","1,260.80","1,239.75","1,263.80","1,239.75","2.59M","1.70%"
"27/12/2023","1,239.75","1,247.00","1,250.35","1,236.70","2.53M","-0.42%"
"26/12/2023","1,244.95","1,240.00","1,250.00","1,231.85","820.16K","0.76%"
"22/12/2023","1,235.60","1,230.05","1,242.50","1,221.65","1.97M","1.13%"
"21/12/2023","1,221.85","1,236.20","1,236.20","1,205.85","1.58M","-1.16%"
"20/12/2023","1,236.20","1,239.00","1,248.00","1,231.00","2.48M","-0.07%"
"19/12/2023","1,237.10","1,219.45","1,240.15","1,212.20","1.74M","1.67%"
"18/12/2023","1,216.80","1,205.60","1,218.95","1,192.10","2.00M","0.80%"
"15/12/2023","1,207.10","1,215.00","1,217.60","1,202.85","1.98M","0.20%"
"14/12/2023","1,204.65","1,219.05","1,222.55","1,201.10","1.81M","-0.97%"
"13/12/2023","1,216.50","1,198.65","1,217.95","1,195.20","1.81M","1.49%"
"12/12/2023","1,198.65","1,210.60","1,214.25","1,195.20","899.91K","-0.30%"
"11/12/2023","1,202.30","1,217.60","1,218.95","1,195.05","1.57M","-1.38%"
"08/12/2023","1,219.10","1,225.00","1,231.20","1,204.00","1.45M","-0.30%"
"07/12/2023","1,222.80","1,206.00","1,225.00","1,197.00","1.27M","1.46%"
"06/12/2023","1,205.20","1,225.00","1,229.85","1,201.00","1.42M","-1.57%"
"05/12/2023","1,224.45","1,222.60","1,229.00","1,216.00","2.13M","0.65%"
"04/12/2023","1,216.50","1,212.30","1,219.10","1,206.25","2.10M","0.90%"
"01/12/2023","1,205.70","1,213.45","1,217.85","1,203.50","1.08M","-0.54%"
"30/11/2023","1,212.30","1,200.00","1,217.65","1,198.10","3.22M","0.89%"
"29/11/2023","1,201.55","1,198.75","1,206.80","1,191.75","2.17M","0.78%"
"28/11/2023","1,192.30","1,200.00","1,202.75","1,188.00","1.69M","-0.53%"
"24/11/2023","1,198.65","1,190.05","1,205.00","1,178.00","5.33M","2.39%"
"23/11/2023","1,170.65","1,270.00","1,270.00","1,164.55","7.64M","-7.93%"
"22/11/2023","1,271.50","1,256.95","1,283.55","1,254.00","1.74M","1.46%"
"21/11/2023","1,253.25","1,246.95","1,255.00","1,242.15","594.74K","0.49%"
"20/11/2023","1,247.10","1,241.50","1,256.00","1,241.00","848.92K","-0.18%"
"17/11/2023","1,249.40","1,236.00","1,256.10","1,235.50","992.85K","1.18%"
"16/11/2023","1,234.80","1,241.05","1,246.30","1,232.65","1.25M","-0.56%"
"15/11/2023","1,241.75","1,260.00","1,260.00","1,237.70","1.32M","0.10%"
"13/11/2023","1,240.55","1,243.00","1,243.00","1,230.65","689.81K","-0.27%"
"12/11/2023","1,243.95","1,246.00","1,248.70","1,239.95","119.15K","0.31%"
"10/11/2023","1,240.10","1,237.85","1,242.00","1,230.00","576.67K","0.16%"
"09/11/2023","1,238.15","1,242.00","1,245.00","1,232.00","751.43K","-0.23%"
"08/11/2023","1,241.00","1,222.00","1,242.40","1,220.00","1.11M","2.02%"
"07/11/2023","1,216.45","1,205.00","1,217.50","1,200.75","1.21M","1.03%"
"06/11/2023","1,204.10","1,211.95","1,217.00","1,197.25","1.26M","-0.19%"
"03/11/2023","1,206.35","1,215.00","1,219.75","1,204.00","772.01K","-0.18%"
"02/11/2023","1,208.50","1,205.50","1,211.85","1,194.65","1.56M","0.60%"
"01/11/2023","1,201.25","1,200.00","1,208.70","1,186.55","1.05M","0.10%"
"31/10/2023","1,200.00","1,199.95","1,206.10","1,191.10","1.72M","0.55%"
"30/10/2023","1,193.45","1,186.00","1,212.40","1,177.50","2.85M","1.64%"
"27/10/2023","1,174.25","1,152.00","1,197.90","1,149.25","1.78M","2.03%"
"26/10/2023","1,150.85","1,154.80","1,155.00","1,132.00","2.02M","-0.57%"
"25/10/2023","1,157.45","1,184.50","1,188.75","1,154.05","1.43M","-2.23%"
"23/10/2023","1,183.80","1,200.00","1,210.20","1,178.45","957.93K","-1.37%"
"20/10/2023","1,200.20","1,221.85","1,221.85","1,198.25","692.07K","-1.89%"
"19/10/2023","1,223.30","1,210.50","1,225.00","1,189.65","2.16M","1.05%"
"18/10/2023","1,210.60","1,185.00","1,219.45","1,176.15","7.37M","3.16%"
"17/10/2023","1,173.50","1,168.00","1,178.05","1,160.65","877.86K","0.78%"
"16/10/2023","1,164.40","1,166.30","1,170.10","1,158.80","802.21K","-0.29%"
"13/10/2023","1,167.75","1,156.00","1,169.20","1,150.00","940.55K","0.85%"
"12/10/2023","1,157.90","1,179.05","1,186.35","1,152.45","2.53M","-1.20%"
"11/10/2023","1,171.95","1,151.00","1,175.00","1,146.50","1.47M","1.46%"
"10/10/2023","1,155.05","1,160.10","1,163.60","1,150.50","822.20K","-0.38%"
"09/10/2023","1,159.50","1,159.00","1,166.85","1,151.65","822.11K","-0.30%"
"06/10/2023","1,163.00","1,165.00","1,181.70","1,160.45","928.95K","0.16%"
"05/10/2023","1,161.10","1,170.10","1,172.95","1,155.25","1.45M","-0.51%"
"04/10/2023","1,167.05","1,178.10","1,185.00","1,161.30","999.12K","-1.33%"
"03/10/2023","1,182.80","1,184.00","1,185.70","1,170.95","1.58M","-0.28%"
"29/09/2023","1,186.15","1,169.90","1,199.20","1,165.00","1.88M","1.90%"
"28/09/2023","1,164.05","1,180.50","1,185.00","1,158.90","1.30M","-1.39%"
"27/09/2023","1,180.50","1,187.00","1,189.00","1,170.10","2.17M","1.45%"
"26/09/2023","1,163.65","1,181.00","1,185.00","1,161.50","1.06M","-1.33%"
"25/09/2023","1,179.35","1,186.00","1,197.15","1,177.00","1.27M","-0.55%"
"22/09/2023","1,185.90","1,207.40","1,209.10","1,168.55","2.80M","-1.70%"
"21/09/2023","1,206.40","1,232.00","1,240.25","1,204.00","1.90M","-2.69%"
"20/09/2023","1,239.70","1,243.25","1,252.60","1,236.00","1.70M","-0.07%"
"18/09/2023","1,240.55","1,240.95","1,257.60","1,237.05","1.86M","0.41%"
"15/09/2023","1,235.50","1,234.80","1,241.95","1,228.30","1.94M","0.14%"
"14/09/2023","1,233.75","1,230.00","1,244.25","1,225.00","1.71M","0.43%"
"13/09/2023","1,228.50","1,242.00","1,250.00","1,223.30","1.63M","-0.91%"
"12/09/2023","1,239.80","1,247.95","1,259.90","1,234.95","1.13M","-0.61%"
"11/09/2023","1,247.35","1,244.60","1,252.75","1,236.50","1.16M","0.22%"
"08/09/2023","1,244.60","1,249.50","1,262.00","1,239.00","787.71K","-0.38%"
"07/09/2023","1,249.30","1,259.00","1,261.00","1,245.00","849.62K","-0.59%"
"06/09/2023","1,256.75","1,246.15","1,267.00","1,242.60","2.72M","1.44%"
"05/09/2023","1,238.95","1,255.00","1,266.00","1,235.10","2.18M","0.01%"
"04/09/2023","1,238.85","1,250.30","1,255.40","1,232.55","1.13M","-0.53%"
"01/09/2023","1,245.40","1,264.90","1,268.90","1,239.65","1.17M","-0.97%"
"31/08/2023","1,257.60","1,240.15","1,266.10","1,223.20","3.10M","1.74%"
"30/08/2023","1,236.15","1,234.70","1,256.80","1,231.15","1.28M","0.52%"
"29/08/2023","1,229.75","1,232.00","1,245.65","1,227.30","1.21M","0.07%"
"28/08/2023","1,228.90","1,212.00","1,237.00","1,211.00","1.67M","1.61%"
"25/08/2023","1,209.40","1,217.95","1,219.90","1,205.00","887.53K","-0.91%"
"24/08/2023","1,220.50","1,235.20","1,239.65","1,217.00","848.02K","-0.82%"
"23/08/2023","1,230.65","1,252.05","1,259.90","1,225.05","2.56M","0.79%"
"22/08/2023","1,221.00","1,233.80","1,240.25","1,218.05","1.38M","-1.04%"
"21/08/2023","1,233.80","1,237.45","1,245.30","1,230.30","1.10M","-0.21%"
"18/08/2023","1,236.40","1,239.00","1,257.00","1,231.00","1.29M","-0.37%"
"17/08/2023","1,241.00","1,235.00","1,245.85","1,226.05","1.86M","-0.21%"
"16/08/2023","1,243.55","1,231.55","1,246.00","1,226.05","1.67M","0.64%"
"14/08/2023","1,235.60","1,250.20","1,252.00","1,231.65","830.94K","-1.17%"
"11/08/2023","1,250.20","1,258.30","1,258.80","1,245.00","1.29M","-0.70%"
"10/08/2023","1,258.95","1,266.00","1,277.90","1,248.10","2.10M","-0.56%"
"09/08/2023","1,266.05","1,270.00","1,271.65","1,252.25","2.11M","-0.03%"
"08/08/2023","1,266.45","1,225.00","1,269.00","1,224.05","5.06M","3.50%"
"07/08/2023","1,223.65","1,195.00","1,228.50","1,174.20","2.47M","1.15%"
"04/08/2023","1,209.75","1,171.00","1,238.70","1,171.00","8.36M","3.77%"
"03/08/2023","1,165.85","1,166.05","1,178.95","1,150.00","2.57M","-0.21%"
"02/08/2023","1,168.30","1,185.00","1,185.00","1,153.55","1.86M","-0.85%"
"01/08/2023","1,178.35","1,175.00","1,187.30","1,168.10","1.36M","0.29%"
"31/07/2023","1,175.00","1,181.80","1,184.75","1,165.40","2.22M","-0.24%"
"28/07/2023","1,177.80","1,171.45","1,190.40","1,155.70","4.45M","0.54%"
"27/07/2023","1,171.45","1,115.00","1,219.40","1,108.55","14.59M","9.63%"
"26/07/2023","1,068.50","1,060.00","1,082.05","1,042.15","1.85M","1.30%"
"25/07/2023","1,054.75","1,058.00","1,061.75","1,049.40","600.00K","0.55%"
"24/07/2023","1,048.95","1,048.95","1,053.00","1,038.00","936.95K","0.00%"
"21/07/2023","1,048.95","1,048.90","1,062.00","1,045.05","879.14K","-0.72%"
"20/07/2023","1,056.55","1,038.95","1,057.90","1,027.00","1.28M","2.00%"
"19/07/2023","1,035.80","1,030.00","1,042.00","1,022.70","1.07M","0.49%"
"18/07/2023","1,030.80","1,032.65","1,035.20","1,019.50","780.40K","-0.18%"
"17/07/2023","1,032.65","1,036.20","1,039.00","1,025.40","1.05M","0.17%"
"14/07/2023","1,030.90","1,026.15","1,034.80","1,019.35","787.23K","1.00%"
"13/07/2023","1,020.70","1,027.85","1,036.00","1,018.05","1.42M","-0.15%"
"12/07/2023","1,022.20","1,025.00","1,032.90","1,019.95","1.16M","-0.54%"
"11/07/2023","1,027.80","1,018.95","1,033.50","1,018.00","814.51K","1.09%"
"10/07/2023","1,016.70","1,024.00","1,026.00","1,013.00","1.14M","-0.39%"
"07/07/2023","1,020.65","1,009.45","1,028.75","998.05","1.91M","-0.06%"
"06/07/2023","1,021.25","1,012.00","1,023.55","1,011.40","1.24M","1.03%"
"05/07/2023","1,010.80","1,017.00","1,018.80","1,005.40","748.22K","-0.10%"
"04/07/2023","1,011.85","1,007.95","1,016.00","996.50","1.11M","1.00%"
"03/07/2023","1,001.80","1,020.50","1,029.90","999.00","1.45M","-1.30%"
"30/06/2023","1,014.95","1,009.90","1,021.45","1,005.00","1.96M","0.50%"
"28/06/2023","1,009.90","1,007.00","1,018.50","1,004.05","1.65M","0.06%"
"27/06/2023","1,009.25","1,024.00","1,026.10","1,005.00","1.65M","-1.24%"
"26/06/2023","1,021.90","989.35","1,025.00","989.35","2.31M","3.28%"
"23/06/2023","989.40","999.95","999.95","985.65","1.78M","-0.89%"
"22/06/2023","998.30","1,003.10","1,007.00","990.10","2.85M","-1.05%"
"21/06/2023","1,008.90","1,010.20","1,013.45","1,002.25","1.14M","-0.22%"
"20/06/2023","1,011.15","1,013.85","1,018.80","1,002.60","1.41M","-0.01%"
"19/06/2023","1,011.25","1,006.25","1,017.55","999.20","1.02M","0.52%"
"16/06/2023","1,006.05","1,000.00","1,007.15","993.75","1.57M","0.79%"
"15/06/2023","998.20","981.95","1,000.00","980.60","1.80M","1.99%"
"14/06/2023","978.70","981.50","981.90","972.60","1.83M","-0.29%"
"13/06/2023","981.50","963.00","983.85","957.00","2.16M","2.24%"
"12/06/2023","959.95","973.25","973.25","955.15","1.24M","-0.96%"
"09/06/2023","969.25","966.00","971.00","959.15","717.02K","0.40%"
"08/06/2023","965.40","964.90","969.85","963.00","1.48M","0.52%"
"07/06/2023","960.45","972.95","977.90","958.50","1.61M","-1.19%"
"06/06/2023","972.05","972.90","974.95","964.05","2.08M","-0.28%"
"05/06/2023","974.80","970.00","976.90","959.15","1.47M","0.93%"
"02/06/2023","965.85","965.90","969.65","954.65","1.10M","0.11%"
"01/06/2023","964.75","950.00","966.50","946.75","1.13M","1.23%"
"31/05/2023","953.05","960.20","965.00","942.30","3.56M","-0.71%"
"30/05/2023","959.85","957.60","961.50","951.00","1.34M","0.38%"
"29/05/2023","956.25","952.00","959.20","945.10","1.74M","0.52%"
"26/05/2023","951.35","945.90","952.75","940.50","1.13M","0.62%"
"25/05/2023","945.45","941.45","947.00","935.00","2.18M","0.79%"
"24/05/2023","938.00","923.50","939.90","923.50","1.03M","0.82%"
"23/05/2023","930.40","926.40","932.30","919.50","1.58M","0.59%"
"22/05/2023","924.95","916.25","931.05","915.45","1.40M","0.95%"
"19/05/2023","916.25","917.00","922.00","913.00","1.17M","0.19%"
"18/05/2023","914.50","929.00","929.65","911.55","1.88M","-1.02%"
"17/05/2023","923.95","924.95","932.00","917.00","1.87M","0.20%"
"16/05/2023","922.10","927.40","942.65","918.40","2.96M","-0.08%"
"15/05/2023","922.80","940.00","940.00","896.85","5.49M","-1.56%"
"12/05/2023","937.45","948.85","953.00","913.00","3.85M","-0.65%"
"11/05/2023","943.60","946.45","947.00","935.00","1.54M","-0.08%"
"10/05/2023","944.40","943.50","946.70","933.20","1.62M","0.55%"
"09/05/2023","939.20","935.00","943.00","929.10","2.66M","0.63%"
"08/05/2023","933.30","927.20","934.90","919.65","3.88M","0.92%"
"05/05/2023","924.80","935.00","935.20","920.85","2.26M","-0.93%"
"04/05/2023","933.50","920.65","935.40","920.65","3.39M","1.40%"
"03/05/2023","920.65","920.95","924.50","917.00","2.57M","0.32%"
"02/05/2023","917.70","910.40","921.00","906.10","1.86M","1.06%"
"28/04/2023","908.05","918.85","919.00","905.15","2.70M","-0.65%"
"27/04/2023","913.95","911.20","917.30","903.00","2.46M","0.31%"
"26/04/2023","911.10","911.85","914.20","900.05","1.40M","0.16%"
"25/04/2023","909.65","904.60","912.00","896.30","2.44M","0.74%"
"24/04/2023","903.00","916.00","917.20","901.15","1.78M","-1.32%"
"21/04/2023","915.05","903.00","918.55","903.00","3.48M","1.22%"
"20/04/2023","904.00","912.00","913.70","898.95","4.45M","-0.87%"
"19/04/2023","911.90","925.95","925.95","909.00","1.54M","-1.34%"
"18/04/2023","924.25","905.00","925.50","897.00","1.95M","1.96%"
"17/04/2023","906.45","915.00","917.45","901.10","2.60M","-1.02%"
"13/04/2023","915.75","921.90","923.05","912.30","1.07M","-0.24%"
"12/04/2023","917.95","909.00","920.90","908.20","3.45M","1.19%"
"11/04/2023","907.15","905.00","908.15","902.00","1.78M","0.59%"
"10/04/2023","901.85","896.95","904.50","894.20","919.72K","0.95%"
"06/04/2023","893.35","899.00","899.75","889.00","1.51M","-0.27%"
"05/04/2023","895.75","889.00","897.35","886.30","1.61M","0.48%"
"03/04/2023","891.45","910.00","910.00","887.05","2.62M","-1.00%"
"31/03/2023","900.50","888.80","902.70","886.70","2.32M","1.44%"
"29/03/2023","887.70","893.95","896.60","885.35","3.05M","-0.20%"
"28/03/2023","889.50","891.80","894.25","886.40","3.62M","0.02%"
